Order_ID,Customer_ID,Restaurant_ID,Rider_ID,Order_Date,Order_Time,City,Restaurant_Name,Cuisine,Order_Status,Payment_Method,Customer_Age,Gender,Distance_km,Delivery_Time_Min,Traffic_Level,Weather,Subtotal,Discount,Delivery_Fee,GST,Total_Amount,Profit,Customer_Rating,Review,Coupon_Code,Refund_Reason,Items_Count,Payment_Status,Peak_Hour,Weekend,Platform,Restaurant_Rating,Rider_Rating,Preparation_Time,Delivery_Type,Customer_Segment,Festival,Complaint_Type,Tip,Order_Time_Raw,Order_Month,Order_Day,Weekday,Hour,Time_Slot,Average_Order_Value,Profit_Margin_%,Delivery_Delay_Min,Delivery_Delay_Category,Revenue_Bucket,Customer_Age_Group
ORD04411,CUST7835,REST157,RID1366,2025-01-28,16:31:00,Bengaluru,Restaurant 70,Desserts,Delivered,Debit Card,20,Female,12.0,53,Medium,Cloudy,398.02,0.0,30,19.9,447.92,122.75,4.0,Excellent,,,4,Paid,No,No,Android,3.9,4.1,22,Standard,Premium,No,,0,16:31,Jan,28,Tuesday,16,Afternoon,111.98,27.4,31,High Delay,Low Revenue,18-25
ORD04412,CUST6697,REST104,RID1632,2025-05-15,13:59:00,Pune,Restaurant 100,Desserts,Delivered,UPI,55,Male,1.4,69,Low,Clear,969.7,0.0,50,48.49,1068.19,163.56,3.0,Poor,,,4,Paid,Yes,No,Android,3.6,4.0,38,Express,New,No,,20,13:59,May,15,Thursday,13,Afternoon,267.0475,15.31,31,High Delay,High Revenue,51+
ORD04413,CUST6344,REST163,RID1348,2025-09-15,18:36:00,Hyderabad,Restaurant 3,Pizza,Delivered,Cash,49,Male,1.7,23,Low,Rain,839.36,0.0,30,41.97,911.33,152.82,3.0,Excellent,,,5,Paid,No,No,Android,4.6,4.5,33,Express,New,No,,50,18:36,Sep,15,Monday,18,Evening,182.26600000000002,16.77,-10,On Time,High Revenue,36-50
ORD04414,CUST8108,REST116,RID1309,2025-11-13,19:33:00,Hyderabad,Restaurant 53,Chinese,Refunded,Debit Card,35,Male,7.6,74,Low,Cloudy,1112.98,55.65,40,52.87,1150.2,281.79,4.0,Excellent,FOOD10,Food Quality,4,Refunded,Yes,No,iOS,4.0,4.4,24,Express,New,No,Wrong Item,0,19:33,Nov,13,Thursday,19,Evening,287.55,24.5,50,High Delay,High Revenue,26-35
ORD04415,CUST9645,REST151,RID1724,2025-12-14,12:42:00,Mumbai,Restaurant 19,Chinese,Delivered,Debit Card,47,Male,11.8,52,High,Cloudy,952.55,0.0,30,47.63,1030.18,236.07,3.0,Average,,,3,Paid,Yes,Yes,Android,4.7,4.7,12,Standard,Regular,No,,30,12:42,Dec,14,Sunday,12,Afternoon,343.3933333333334,22.92,40,High Delay,High Revenue,36-50
ORD04416,CUST4230,REST151,RID1833,2025-11-08,17:53:00,Navi Mumbai,Restaurant 23,Chinese,Delivered,Credit Card,23,Male,3.6,45,High,Rain,1245.7,62.29,40,59.17,1282.58,276.01,5.0,Good,FOOD10,,3,Paid,No,Yes,Android,4.7,4.7,24,Standard,Regular,Yes,,20,17:53,Nov,8,Saturday,17,Evening,427.52666666666664,21.52,21,High Delay,Top Revenue,18-25
ORD04417,CUST8989,REST106,RID1218,2025-10-16,22:27:00,Pune,Restaurant 96,Biryani,Delivered,Credit Card,44,Female,11.2,41,Low,Cloudy,273.42,0.0,50,13.67,337.09,97.64,3.0,Average,,,4,Paid,No,No,iOS,4.4,4.5,21,Standard,Premium,No,,20,22:27,Oct,16,Thursday,22,Night,84.2725,28.97,20,High Delay,Low Revenue,36-50
ORD04418,CUST2265,REST120,RID1969,2025-10-17,20:14:00,Bengaluru,Restaurant 64,North Indian,Delivered,Debit Card,41,Male,2.0,65,Medium,Cloudy,755.66,0.0,30,37.78,823.44,141.01,2.0,Excellent,,,6,Paid,Yes,No,Android,4.7,4.8,20,Express,Regular,No,,30,20:14,Oct,17,Friday,20,Evening,137.24,17.12,45,High Delay,Mid Revenue,36-50
ORD04419,CUST1478,REST184,RID1363,2025-09-13,17:19:00,Hyderabad,Restaurant 57,Desserts,Delivered,Wallet,25,Female,3.9,33,High,Rain,1387.41,69.37,50,65.9,1433.94,302.31,,,WELCOME50,,2,Paid,No,Yes,Android,3.9,4.2,13,Express,New,No,,20,17:19,Sep,13,Saturday,17,Evening,716.97,21.08,20,High Delay,Top Revenue,18-25
ORD04420,CUST2286,REST126,RID1812,2025-10-21,09:32:00,Pune,Restaurant 49,Chinese,Delivered,Credit Card,36,Male,6.8,64,Low,Cloudy,233.03,23.3,30,10.49,250.22,65.43,1.0,Good,FOOD10,,5,Paid,No,No,Android,4.4,4.9,27,Standard,New,No,,50,09:32,Oct,21,Tuesday,9,Morning,50.044,26.15,37,High Delay,Low Revenue,36-50
ORD04421,CUST9388,REST111,RID1339,2025-04-19,10:02:00,Pune,Restaurant 58,Biryani,Delivered,Credit Card,19,Female,14.9,74,High,Rain,343.02,34.3,40,15.44,364.16,99.72,5.0,Poor,SAVE100,,6,Paid,No,Yes,iOS,4.4,4.9,33,Express,Regular,No,,20,10:02,Apr,19,Saturday,10,Morning,60.693333333333335,27.38,41,High Delay,Low Revenue,18-25
ORD04422,CUST5493,REST181,RID1291,2025-01-29,19:46:00,Navi Mumbai,Restaurant 88,Desserts,Cancelled,UPI,48,Female,8.9,71,Medium,Rain,927.29,0.0,20,46.36,993.65,286.98,1.0,Poor,,,2,Paid,Yes,No,iOS,3.5,4.1,24,Standard,New,No,Quality,20,19:46,Jan,29,Wednesday,19,Evening,496.825,28.88,47,High Delay,High Revenue,36-50
ORD04423,CUST5884,REST181,RID1886,2025-04-16,14:17:00,Thane,Restaurant 17,South Indian,Delivered,Cash,41,Female,3.6,35,Medium,Rain,565.39,28.27,50,26.86,613.98,127.0,4.0,Poor,SAVE100,,4,Paid,No,No,iOS,3.5,4.1,16,Express,Regular,No,,50,14:17,Apr,16,Wednesday,14,Afternoon,153.495,20.68,19,High Delay,Mid Revenue,36-50
ORD04424,CUST1781,REST122,RID1522,2025-07-02,19:53:00,Mumbai,Restaurant 36,Chinese,Delivered,Debit Card,26,Male,9.0,50,High,Clear,768.74,0.0,40,38.44,847.18,210.26,,,,,3,Paid,Yes,No,Android,4.4,4.7,26,Standard,Premium,No,,20,19:53,Jul,2,Wednesday,19,Evening,282.3933333333333,24.82,24,High Delay,Mid Revenue,26-35
ORD04425,CUST9215,REST126,RID1221,2025-08-11,21:02:00,Thane,Restaurant 2,Chinese,Delivered,Credit Card,18,Male,6.0,64,Medium,Cloudy,1100.97,0.0,50,55.05,1206.02,322.25,4.0,Poor,,,1,Paid,Yes,No,Android,4.0,4.8,22,Standard,Regular,No,,30,21:02,Aug,11,Monday,21,Night,1206.02,26.72,42,High Delay,Top Revenue,18-25
ORD04426,CUST6942,REST114,RID1956,2025-01-13,23:57:00,Pune,Restaurant 73,North Indian,Delivered,Debit Card,18,Male,2.3,32,High,Cloudy,296.46,44.47,50,12.6,314.59,86.33,5.0,Average,WELCOME50,,1,Paid,No,No,Android,4.3,4.3,13,Express,Regular,No,,30,23:57,Jan,13,Monday,23,Night,314.59,27.44,19,High Delay,Low Revenue,18-25
ORD04427,CUST2737,REST177,RID1201,2025-10-29,18:08:00,Pune,Restaurant 33,Chinese,Delivered,Debit Card,39,Male,6.4,60,Medium,Clear,1277.92,63.9,20,60.7,1294.72,382.92,4.0,Poor,SAVE100,,4,Paid,No,No,iOS,3.9,5.0,18,Standard,Premium,No,,10,18:08,Oct,29,Wednesday,18,Evening,323.68,29.58,42,High Delay,Top Revenue,36-50
ORD04428,CUST8934,REST161,RID1663,2025-06-22,15:20:00,Mumbai,Restaurant 99,South Indian,Cancelled,Cash,55,Male,4.3,44,High,Cloudy,297.54,14.88,40,14.13,336.79,66.67,1.0,Average,FOOD10,,4,Paid,No,Yes,Android,4.5,4.4,10,Standard,New,Yes,Wrong Item,30,15:20,Jun,22,Sunday,15,Afternoon,84.1975,19.8,34,High Delay,Low Revenue,51+
ORD04429,CUST8051,REST133,RID1546,2025-03-13,21:02:00,Pune,Restaurant 7,Biryani,Delivered,UPI,27,Female,1.4,38,High,Clear,1206.64,120.66,20,54.3,1160.28,334.22,1.0,Poor,WELCOME50,,6,Paid,Yes,No,Android,4.6,4.5,37,Standard,Regular,No,,30,21:02,Mar,13,Thursday,21,Night,193.38,28.81,1,On Time,High Revenue,26-35
ORD04430,CUST9405,REST110,RID1757,2025-03-25,15:28:00,Hyderabad,Restaurant 56,North Indian,Delivered,Cash,51,Female,12.5,49,Medium,Rain,1006.49,50.32,40,47.81,1043.98,161.43,2.0,Poor,FOOD10,,5,Paid,No,No,iOS,4.9,4.1,16,Standard,New,No,,10,15:28,Mar,25,Tuesday,15,Afternoon,208.796,15.46,33,High Delay,High Revenue,51+
ORD04431,CUST2245,REST169,RID1411,2025-05-31,17:13:00,Thane,Restaurant 61,North Indian,Delivered,Debit Card,51,Female,9.7,19,Low,Clear,226.26,33.94,40,9.62,241.94,66.7,4.0,Excellent,FOOD10,,1,Paid,No,Yes,Android,4.1,5.0,40,Express,Regular,No,,50,17:13,May,31,Saturday,17,Evening,241.94,27.57,-21,On Time,Low Revenue,51+
ORD04432,CUST8803,REST134,RID1325,2025-01-31,15:59:00,Thane,Restaurant 38,North Indian,Delivered,Wallet,50,Female,7.7,53,Medium,Clear,666.53,0.0,20,33.33,719.86,179.27,2.0,Poor,,,2,Paid,No,No,Android,4.3,4.4,29,Standard,Premium,No,,20,15:59,Jan,31,Friday,15,Afternoon,359.93,24.9,24,High Delay,Mid Revenue,36-50
ORD04433,CUST3842,REST175,RID1839,2025-04-22,13:38:00,Mumbai,Restaurant 33,North Indian,Delivered,Cash,41,Female,12.0,20,Low,Clear,1108.06,166.21,40,47.09,1028.94,264.4,4.0,Excellent,SAVE100,,1,Paid,Yes,No,Android,4.5,4.3,40,Express,New,No,,20,13:38,Apr,22,Tuesday,13,Afternoon,1028.94,25.7,-20,On Time,High Revenue,36-50
ORD04434,CUST7201,REST171,RID1907,2025-09-08,13:36:00,Pune,Restaurant 35,Desserts,Delivered,Debit Card,51,Male,5.6,52,Medium,Rain,372.79,18.64,30,17.71,401.86,101.83,4.0,Average,SAVE100,,2,Paid,Yes,No,iOS,3.9,4.3,38,Express,Regular,No,,50,13:36,Sep,8,Monday,13,Afternoon,200.93,25.34,14,Slight Delay,Low Revenue,51+
ORD04435,CUST9759,REST124,RID1736,2025-09-04,11:21:00,Navi Mumbai,Restaurant 48,Desserts,Delivered,Debit Card,55,Male,9.7,25,Low,Rain,1121.09,0.0,20,56.05,1197.14,311.12,5.0,Excellent,,,5,Paid,No,No,iOS,3.9,4.7,20,Standard,New,No,,30,11:21,Sep,4,Thursday,11,Morning,239.42800000000003,25.99,5,On Time,Top Revenue,51+
ORD04436,CUST3940,REST147,RID1212,2025-11-09,21:30:00,Hyderabad,Restaurant 53,Chinese,Delivered,Credit Card,42,Female,4.0,44,Medium,Rain,789.95,39.5,20,37.52,807.97,218.07,3.0,Poor,FOOD10,,3,Paid,Yes,Yes,iOS,4.7,4.1,34,Express,Regular,No,,20,21:30,Nov,9,Sunday,21,Night,269.3233333333333,26.99,10,Slight Delay,Mid Revenue,36-50
ORD04437,CUST2939,REST191,RID1180,2025-08-01,14:39:00,Hyderabad,Restaurant 23,Burger,Delivered,Debit Card,26,Male,12.9,64,Medium,Rain,1087.73,108.77,20,48.95,1047.91,313.42,2.0,Good,FOOD10,,5,Paid,No,No,Android,4.1,4.2,32,Standard,Regular,No,,30,14:39,Aug,1,Friday,14,Afternoon,209.58200000000002,29.91,32,High Delay,High Revenue,26-35
ORD04438,CUST4849,REST194,RID1678,2025-11-01,22:19:00,Mumbai,Restaurant 17,Pizza,Delivered,Cash,44,Female,1.6,49,Low,Rain,1433.52,143.35,40,64.51,1394.68,255.3,3.0,Poor,SAVE100,,5,Paid,No,Yes,Android,4.3,4.6,27,Express,New,No,,20,22:19,Nov,1,Saturday,22,Night,278.93600000000004,18.31,22,High Delay,Top Revenue,36-50
ORD04439,CUST6454,REST118,RID1656,2025-08-18,17:21:00,Navi Mumbai,Restaurant 61,Chinese,Delivered,Wallet,55,Female,2.4,36,High,Clear,1497.82,0.0,30,74.89,1602.71,253.83,3.0,Good,,,3,Paid,No,No,Android,4.7,3.9,11,Standard,Premium,No,,0,17:21,Aug,18,Monday,17,Evening,534.2366666666667,15.84,25,High Delay,Top Revenue,51+
ORD04440,CUST7317,REST143,RID1320,2025-03-01,11:39:00,Bengaluru,Restaurant 25,Desserts,Delivered,Debit Card,24,Female,10.9,58,Low,Rain,204.9,20.49,50,9.22,243.63,58.69,2.0,Excellent,WELCOME50,,1,Paid,No,Yes,Android,3.9,4.9,25,Standard,Regular,No,,30,11:39,Mar,1,Saturday,11,Morning,243.63,24.09,33,High Delay,Low Revenue,18-25
ORD04441,CUST9711,REST162,RID1589,2025-04-17,10:23:00,Pune,Restaurant 99,Burger,Delivered,Wallet,19,Female,10.9,26,High,Cloudy,1306.3,65.31,40,62.05,1343.04,382.55,2.0,Average,FOOD10,,2,Paid,No,No,Android,4.3,4.5,10,Standard,New,No,,10,10:23,Apr,17,Thursday,10,Morning,671.52,28.48,16,High Delay,Top Revenue,18-25
ORD04442,CUST4777,REST121,RID1079,2025-06-27,08:04:00,Bengaluru,Restaurant 17,Chinese,Delivered,Cash,34,Female,8.0,36,Medium,Rain,207.31,20.73,20,9.33,215.91,46.99,3.0,Poor,WELCOME50,,2,Paid,No,No,Android,4.3,4.9,17,Express,Premium,No,,10,08:04,Jun,27,Friday,8,Morning,107.955,21.76,19,High Delay,Low Revenue,26-35
ORD04443,CUST3826,REST196,RID1748,2025-10-27,12:44:00,Mumbai,Restaurant 90,South Indian,Delivered,Cash,34,Male,14.9,15,Medium,Cloudy,332.8,16.64,40,15.81,371.97,89.47,,,FOOD10,,2,Paid,Yes,No,iOS,4.0,4.0,11,Standard,Regular,Yes,,0,12:44,Oct,27,Monday,12,Afternoon,185.985,24.05,4,On Time,Low Revenue,26-35
ORD04444,CUST3396,REST182,RID1058,2025-01-18,23:32:00,Navi Mumbai,Restaurant 92,South Indian,Delivered,Cash,39,Male,4.1,70,Low,Rain,594.09,89.11,40,25.25,570.23,153.53,3.0,Good,WELCOME50,,5,Paid,No,Yes,Android,4.1,4.6,15,Standard,Premium,No,,0,23:32,Jan,18,Saturday,23,Night,114.046,26.92,55,High Delay,Mid Revenue,36-50
ORD04445,CUST7569,REST112,RID1735,2025-11-30,14:31:00,Bengaluru,Restaurant 27,North Indian,Delivered,Debit Card,52,Male,13.5,74,Low,Rain,957.34,95.73,40,43.08,944.69,270.69,5.0,Excellent,FOOD10,,1,Paid,No,Yes,iOS,4.8,4.6,13,Standard,New,No,,20,14:31,Nov,30,Sunday,14,Afternoon,944.69,28.65,61,High Delay,High Revenue,51+
ORD04446,CUST8919,REST199,RID1076,2025-08-01,16:49:00,Pune,Restaurant 23,North Indian,Delivered,Wallet,45,Female,15.0,74,Medium,Clear,271.57,40.74,20,11.54,262.37,52.9,1.0,Poor,FOOD10,,2,Paid,No,No,Android,4.2,4.5,34,Standard,New,No,,20,16:49,Aug,1,Friday,16,Afternoon,131.185,20.16,40,High Delay,Low Revenue,36-50
ORD04447,CUST5345,REST190,RID1655,2025-11-18,17:07:00,Mumbai,Restaurant 69,Biryani,Delivered,Credit Card,48,Female,9.3,63,Medium,Clear,609.75,30.49,20,28.96,628.22,156.39,5.0,Average,SAVE100,,5,Paid,No,No,iOS,3.7,5.0,30,Standard,New,Yes,,50,17:07,Nov,18,Tuesday,17,Evening,125.644,24.89,33,High Delay,Mid Revenue,36-50
ORD04448,CUST7561,REST136,RID1323,2025-06-09,22:23:00,Navi Mumbai,Restaurant 41,Desserts,Delivered,Credit Card,42,Female,1.6,42,High,Cloudy,728.45,0.0,50,36.42,814.87,212.72,5.0,Average,,,2,Paid,No,No,Android,3.8,4.3,40,Standard,Regular,No,,50,22:23,Jun,9,Monday,22,Night,407.435,26.1,2,On Time,Mid Revenue,36-50
ORD04449,CUST2867,REST148,RID1138,2025-06-26,10:03:00,Navi Mumbai,Restaurant 70,North Indian,Delivered,Wallet,36,Female,1.4,22,High,Cloudy,1170.1,175.51,50,49.73,1094.32,214.28,2.0,Good,WELCOME50,,5,Paid,No,No,Android,4.8,4.8,22,Express,Premium,No,,20,10:03,Jun,26,Thursday,10,Morning,218.86399999999998,19.58,0,On Time,High Revenue,36-50
ORD04450,CUST2766,REST125,RID1200,2025-10-01,21:38:00,Pune,Restaurant 42,Burger,Delivered,Credit Card,51,Male,7.2,56,Low,Rain,562.35,56.24,40,25.31,571.42,103.9,3.0,Good,WELCOME50,,2,Paid,Yes,No,Android,4.8,3.9,24,Express,Premium,No,,10,21:38,Oct,1,Wednesday,21,Night,285.71,18.18,32,High Delay,Mid Revenue,51+
ORD04451,CUST3905,REST156,RID1462,2025-09-28,21:20:00,Pune,Restaurant 1,North Indian,Delivered,Cash,24,Male,9.6,31,High,Cloudy,1326.45,132.65,50,59.69,1303.49,388.11,2.0,Good,WELCOME50,,2,Paid,Yes,Yes,Android,4.4,3.9,25,Express,New,No,,30,21:20,Sep,28,Sunday,21,Night,651.745,29.77,6,Slight Delay,Top Revenue,18-25
ORD04452,CUST1586,REST111,RID1269,2025-08-17,17:11:00,Thane,Restaurant 29,Burger,Delivered,UPI,54,Female,11.5,58,High,Cloudy,276.06,0.0,40,13.8,329.86,58.67,,,,,2,Paid,No,Yes,iOS,4.2,4.8,12,Express,Premium,No,,30,17:11,Aug,17,Sunday,17,Evening,164.93,17.79,46,High Delay,Low Revenue,51+
ORD04453,CUST1786,REST100,RID1921,2025-08-12,08:23:00,Pune,Restaurant 36,Desserts,Delivered,Debit Card,40,Female,1.3,55,Low,Clear,1293.54,0.0,20,64.68,1378.22,410.48,2.0,Excellent,,,2,Paid,No,No,iOS,4.3,3.9,25,Express,New,No,,10,08:23,Aug,12,Tuesday,8,Morning,689.11,29.78,30,High Delay,Top Revenue,36-50
ORD04454,CUST9816,REST125,RID1543,2025-06-26,12:47:00,Thane,Restaurant 83,North Indian,Delivered,Cash,35,Female,12.7,22,Low,Rain,1086.27,0.0,20,54.31,1160.58,233.36,1.0,Poor,,,2,Paid,Yes,No,iOS,4.9,4.7,26,Standard,Premium,No,,10,12:47,Jun,26,Thursday,12,Afternoon,580.29,20.11,-4,On Time,High Revenue,26-35
ORD04455,CUST3128,REST120,RID1968,2025-07-04,19:58:00,Mumbai,Restaurant 89,Burger,Delivered,Credit Card,28,Female,4.4,38,Low,Cloudy,1043.05,0.0,30,52.15,1125.2,260.73,2.0,Good,,,5,Paid,Yes,No,iOS,4.2,5.0,39,Express,Premium,No,,30,19:58,Jul,4,Friday,19,Evening,225.04000000000002,23.17,-1,On Time,High Revenue,26-35
ORD04456,CUST2715,REST130,RID1550,2025-03-16,15:47:00,Navi Mumbai,Restaurant 5,South Indian,Delivered,UPI,47,Female,3.9,34,Medium,Clear,929.3,0.0,40,46.47,1015.77,198.08,1.0,Excellent,,,1,Paid,No,Yes,Android,4.3,4.0,16,Express,New,No,,50,15:47,Mar,16,Sunday,15,Afternoon,1015.77,19.5,18,High Delay,High Revenue,36-50
ORD04457,CUST9761,REST116,RID1211,2025-12-03,19:49:00,Pune,Restaurant 28,Biryani,Delivered,Credit Card,20,Female,11.1,64,Medium,Clear,957.29,0.0,20,47.86,1025.15,154.82,2.0,Good,,,4,Paid,Yes,No,Android,4.4,4.1,22,Express,Premium,No,,20,19:49,Dec,3,Wednesday,19,Evening,256.2875,15.1,42,High Delay,High Revenue,18-25
ORD04458,CUST8786,REST167,RID1244,2025-02-02,12:16:00,Hyderabad,Restaurant 71,Burger,Delivered,Cash,38,Female,9.8,31,High,Rain,1469.62,73.48,20,69.81,1485.95,424.08,2.0,Average,WELCOME50,,2,Paid,Yes,Yes,Android,4.3,3.8,28,Standard,Premium,No,,0,12:16,Feb,2,Sunday,12,Afternoon,742.975,28.54,3,On Time,Top Revenue,36-50
ORD04459,CUST2007,REST145,RID1394,2025-12-29,09:33:00,Mumbai,Restaurant 7,Burger,Delivered,Cash,30,Male,5.4,34,Low,Clear,604.65,30.23,50,28.72,653.14,175.4,3.0,Poor,SAVE100,,6,Paid,No,No,Android,3.7,4.2,13,Express,New,No,,50,09:33,Dec,29,Monday,9,Morning,108.85666666666667,26.85,21,High Delay,Mid Revenue,26-35
ORD04460,CUST9660,REST195,RID1482,2025-09-04,08:03:00,Bengaluru,Restaurant 77,Chinese,Delivered,Wallet,31,Female,13.0,39,Low,Rain,343.93,34.39,50,15.48,375.02,70.98,2.0,Poor,SAVE100,,5,Paid,No,No,Android,4.2,4.5,29,Standard,Regular,No,,30,08:03,Sep,4,Thursday,8,Morning,75.00399999999999,18.93,10,Slight Delay,Low Revenue,26-35
ORD04461,CUST9537,REST113,RID1179,2025-11-12,14:13:00,Bengaluru,Restaurant 16,North Indian,Delivered,UPI,46,Male,3.1,44,Low,Cloudy,1493.27,223.99,20,63.46,1352.74,379.97,2.0,Poor,FOOD10,,4,Paid,No,No,Android,4.4,4.5,28,Express,Premium,No,,30,14:13,Nov,12,Wednesday,14,Afternoon,338.185,28.09,16,High Delay,Top Revenue,36-50
ORD04462,CUST2262,REST162,RID1692,2025-11-28,16:47:00,Hyderabad,Restaurant 14,Chinese,Delivered,UPI,33,Male,6.6,60,High,Rain,863.77,86.38,20,38.87,836.26,160.84,,,WELCOME50,,4,Paid,No,No,Android,4.7,4.4,21,Standard,Premium,No,,30,16:47,Nov,28,Friday,16,Afternoon,209.065,19.23,39,High Delay,Mid Revenue,26-35
ORD04463,CUST1216,REST192,RID1577,2025-05-11,19:23:00,Navi Mumbai,Restaurant 96,Pizza,Delivered,UPI,31,Male,2.8,55,High,Cloudy,768.8,76.88,50,34.6,776.52,130.91,2.0,Poor,FOOD10,,1,Paid,Yes,Yes,iOS,4.6,4.0,35,Standard,Regular,No,,20,19:23,May,11,Sunday,19,Evening,776.52,16.86,20,High Delay,Mid Revenue,26-35
ORD04464,CUST7775,REST135,RID1782,2025-03-05,23:12:00,Bengaluru,Restaurant 96,Biryani,Delivered,Cash,38,Female,10.6,24,Low,Cloudy,1093.97,54.7,40,51.96,1131.23,185.84,4.0,Good,SAVE100,,6,Paid,No,No,Android,4.2,3.9,16,Standard,New,No,,20,23:12,Mar,5,Wednesday,23,Night,188.53833333333333,16.43,8,Slight Delay,High Revenue,36-50
ORD04465,CUST9843,REST174,RID1701,2025-08-19,10:40:00,Mumbai,Restaurant 31,North Indian,Delivered,Wallet,45,Female,8.9,40,Low,Clear,1254.91,188.24,30,53.33,1150.0,191.35,5.0,Excellent,SAVE100,,6,Paid,No,No,iOS,4.0,4.2,29,Standard,New,No,,10,10:40,Aug,19,Tuesday,10,Morning,191.66666666666666,16.64,11,Slight Delay,High Revenue,36-50
ORD04466,CUST2531,REST150,RID1186,2025-09-28,20:32:00,Bengaluru,Restaurant 67,Biryani,Delivered,Wallet,26,Female,5.9,65,High,Cloudy,1281.04,128.1,50,57.65,1260.59,248.24,2.0,Excellent,FOOD10,,1,Paid,Yes,Yes,Android,4.7,4.4,34,Express,Regular,Yes,,30,20:32,Sep,28,Sunday,20,Evening,1260.59,19.69,31,High Delay,Top Revenue,26-35
ORD04467,CUST7943,REST189,RID1334,2025-02-13,18:46:00,Pune,Restaurant 55,South Indian,Delivered,Credit Card,38,Female,12.2,36,Medium,Cloudy,760.3,0.0,50,38.02,848.32,216.3,5.0,Excellent,,,4,Paid,No,No,Android,4.6,4.4,12,Standard,Premium,No,,0,18:46,Feb,13,Thursday,18,Evening,212.08,25.5,24,High Delay,Mid Revenue,36-50
ORD04468,CUST1767,REST106,RID1503,2025-03-28,09:33:00,Pune,Restaurant 14,Pizza,Delivered,Credit Card,42,Male,11.6,73,Medium,Cloudy,686.2,102.93,50,29.16,662.43,190.97,5.0,Average,WELCOME50,,6,Paid,No,No,iOS,4.5,4.5,33,Express,Premium,No,,0,09:33,Mar,28,Friday,9,Morning,110.40499999999999,28.83,40,High Delay,Mid Revenue,36-50
ORD04469,CUST4202,REST195,RID1214,2025-09-18,23:52:00,Mumbai,Restaurant 30,South Indian,Delivered,UPI,34,Female,1.4,45,High,Clear,818.39,40.92,20,38.87,836.34,161.77,5.0,Poor,WELCOME50,,1,Paid,No,No,Android,3.8,4.4,20,Express,New,No,,30,23:52,Sep,18,Thursday,23,Night,836.34,19.34,25,High Delay,Mid Revenue,26-35
ORD04470,CUST3783,REST195,RID1812,2025-02-04,11:22:00,Mumbai,Restaurant 44,Biryani,Delivered,Credit Card,42,Male,1.4,71,High,Clear,478.76,23.94,30,22.74,507.56,134.18,4.0,Good,FOOD10,,4,Paid,No,No,iOS,3.7,3.9,22,Express,Regular,Yes,,20,11:22,Feb,4,Tuesday,11,Morning,126.89,26.44,49,High Delay,Low Revenue,36-50
ORD04471,CUST9352,REST101,RID1433,2025-09-03,18:24:00,Mumbai,Restaurant 99,Desserts,Delivered,Cash,27,Male,13.3,46,High,Cloudy,1213.72,0.0,40,60.69,1314.41,218.63,,,,,6,Paid,No,No,iOS,4.1,4.0,34,Standard,Premium,No,,10,18:24,Sep,3,Wednesday,18,Evening,219.06833333333336,16.63,12,Slight Delay,Top Revenue,26-35
ORD04472,CUST7119,REST146,RID1527,2025-08-16,17:37:00,Hyderabad,Restaurant 25,Desserts,Delivered,Cash,32,Female,13.2,25,Medium,Rain,403.85,40.39,30,18.17,411.63,100.89,5.0,Excellent,FOOD10,,3,Paid,No,Yes,Android,3.8,4.1,22,Express,Premium,No,,0,17:37,Aug,16,Saturday,17,Evening,137.21,24.51,3,On Time,Low Revenue,26-35
ORD04473,CUST7611,REST148,RID1546,2025-08-15,13:34:00,Thane,Restaurant 10,Desserts,Delivered,Wallet,27,Female,3.4,17,Low,Clear,957.32,47.87,30,45.47,984.92,251.29,5.0,Poor,FOOD10,,6,Paid,Yes,No,Android,3.8,4.2,11,Standard,Regular,No,,30,13:34,Aug,15,Friday,13,Afternoon,164.15333333333334,25.51,6,Slight Delay,High Revenue,26-35
ORD04474,CUST5674,REST182,RID1534,2025-09-28,08:41:00,Pune,Restaurant 28,Burger,Delivered,UPI,31,Female,2.9,53,High,Rain,1342.1,67.11,30,63.75,1368.74,219.5,4.0,Poor,WELCOME50,,1,Paid,No,Yes,Android,4.7,4.5,15,Standard,Premium,No,,30,08:41,Sep,28,Sunday,8,Morning,1368.74,16.04,38,High Delay,Top Revenue,26-35
ORD04475,CUST1596,REST156,RID1119,2025-09-22,09:50:00,Bengaluru,Restaurant 45,Chinese,Delivered,Debit Card,57,Male,7.1,67,Low,Rain,192.04,9.6,30,9.12,221.56,44.5,3.0,Average,FOOD10,,1,Paid,No,No,Android,3.9,4.0,23,Standard,Premium,No,,0,09:50,Sep,22,Monday,9,Morning,221.56,20.08,44,High Delay,Low Revenue,51+
ORD04476,CUST1041,REST164,RID1143,2025-01-08,23:34:00,Hyderabad,Restaurant 32,Chinese,Delivered,Credit Card,39,Male,2.0,23,High,Rain,1067.76,106.78,50,48.05,1059.03,302.61,1.0,Excellent,WELCOME50,,5,Paid,No,No,Android,4.5,4.2,39,Express,Premium,No,,0,23:34,Jan,8,Wednesday,23,Night,211.80599999999998,28.57,-16,On Time,High Revenue,36-50
ORD04477,CUST7722,REST153,RID1290,2025-01-11,08:31:00,Mumbai,Restaurant 12,Chinese,Delivered,Debit Card,50,Female,8.7,38,High,Rain,782.51,78.25,40,35.21,779.47,182.96,5.0,Good,WELCOME50,,2,Paid,No,Yes,iOS,3.9,4.3,28,Standard,Premium,No,,20,08:31,Jan,11,Saturday,8,Morning,389.735,23.47,10,Slight Delay,Mid Revenue,36-50
